comuna,familia,ruta,carpeta_origen,nombre,bytes,paginas,paginas_texto,paginas_escaneadas,paginas_vacias,veredicto,copias,copias_distintas,rutas_copias
la_serena,112_modifica_ordenanza_de_derechos_2012,Ordenanzas ordenadas\la_serena_112_modifica_ordenanza_de_derechos_2012__doc_34_112_12_21042014105410.pdf,ordenadas,la_serena_112_modifica_ordenanza_de_derechos_2012__doc_34_112_12_21042014105410.pdf,48257,1,0,1,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_112_modifica_ordenanza_de_derechos_2012__doc_34_112_12_21042014105410.pdf | Ordenanzas ordenadas\la_serena_112_modifica_ordenanza_de_derechos_2012__doc_34_112_12_21042014105410.pdf | descargas\la_serena\ordenanzas_vigentes\112_modifica_ordenanza_de_derechos_2012__doc_34_112_12_21042014105410.pdf
la_serena,1192_rectifica_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal_d,Ordenanzas Descargadas\1-600\la_serena_1192_rectifica_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal_d__Exportar.pdf,descargadas,la_serena_1192_rectifica_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal_d__Exportar.pdf,514401,7,6,1,0,MIXTO,2,1,Ordenanzas Descargadas\1-600\la_serena_1192_rectifica_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal_d__Exportar.pdf | descargas\la_serena\diario_oficial\1192_rectifica_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal_d__Exportar.pdf
la_serena,1192_rectificase_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal,Ordenanzas Descargadas\1-600\la_serena_1192_rectificase_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal__doc_34_08082023103635.pdf,descargadas,la_serena_1192_rectificase_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal__doc_34_08082023103635.pdf,768715,7,0,7,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1192_rectificase_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal__doc_34_08082023103635.pdf | descargas\la_serena\ordenanzas_vigentes\1192_rectificase_el_articulo_18_de_la_ordenanza_local_del_plan_regulador_comunal__doc_34_08082023103635.pdf
la_serena,1195_modificacion_ordenanza_medio_ambiente,Ordenanzas Descargadas\1-600\la_serena_1195_modificacion_ordenanza_medio_ambiente__doc_34_1195_15092021014850.pdf,descargadas,la_serena_1195_modificacion_ordenanza_medio_ambiente__doc_34_1195_15092021014850.pdf,518451,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1195_modificacion_ordenanza_medio_ambiente__doc_34_1195_15092021014850.pdf | descargas\la_serena\ordenanzas_vigentes\1195_modificacion_ordenanza_medio_ambiente__doc_34_1195_15092021014850.pdf
la_serena,11_ordenanza_n_11_de_paraderos_para_el_transporte_publico_en_bien_nacional_de_us,Ordenanzas Descargadas\1-600\la_serena_11_ordenanza_n_11_de_paraderos_para_el_transporte_publico_en_bien_nacional_de_us__doc_34_11_03012025032630.pdf,descargadas,la_serena_11_ordenanza_n_11_de_paraderos_para_el_transporte_publico_en_bien_nacional_de_us__doc_34_11_03012025032630.pdf,1658399,9,0,9,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_11_ordenanza_n_11_de_paraderos_para_el_transporte_publico_en_bien_nacional_de_us__doc_34_11_03012025032630.pdf | descargas\la_serena\ordenanzas_vigentes\11_ordenanza_n_11_de_paraderos_para_el_transporte_publico_en_bien_nacional_de_us__doc_34_11_03012025032630.pdf
la_serena,1229_medalla_ciudad_de_la_serena,Ordenanzas ordenadas\la_serena_1229_medalla_ciudad_de_la_serena__doc_34_1229_09072018085932.pdf,ordenadas,la_serena_1229_medalla_ciudad_de_la_serena__doc_34_1229_09072018085932.pdf,206186,4,0,4,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_1229_medalla_ciudad_de_la_serena__doc_34_1229_09072018085932.pdf | Ordenanzas ordenadas\la_serena_1229_medalla_ciudad_de_la_serena__doc_34_1229_09072018085932.pdf | descargas\la_serena\ordenanzas_vigentes\1229_medalla_ciudad_de_la_serena__doc_34_1229_09072018085932.pdf
la_serena,1235_ordenanza_comercio_en_la_via_publica,Ordenanzas Descargadas\1-600\la_serena_1235_ordenanza_comercio_en_la_via_publica__doc_34_1235_22072019045656.pdf,descargadas,la_serena_1235_ordenanza_comercio_en_la_via_publica__doc_34_1235_22072019045656.pdf,90267,2,0,2,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1235_ordenanza_comercio_en_la_via_publica__doc_34_1235_22072019045656.pdf | descargas\la_serena\ordenanzas_vigentes\1235_ordenanza_comercio_en_la_via_publica__doc_34_1235_22072019045656.pdf
la_serena,1262_ordenanza_comercio_en_la_via_publica,Ordenanzas Descargadas\1-600\la_serena_1262_ordenanza_comercio_en_la_via_publica__doc_34_1262_29072019125332.pdf,descargadas,la_serena_1262_ordenanza_comercio_en_la_via_publica__doc_34_1262_29072019125332.pdf,54099,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1262_ordenanza_comercio_en_la_via_publica__doc_34_1262_29072019125332.pdf | descargas\la_serena\ordenanzas_vigentes\1262_ordenanza_comercio_en_la_via_publica__doc_34_1262_29072019125332.pdf
la_serena,12_ordenanza_n12_sobre_otorgamiento_renovacion_caducidad_transferencia_y_traslad,Ordenanzas ordenadas\la_serena_12_ordenanza_n12_sobre_otorgamiento_renovacion_caducidad_transferencia_y_traslad__doc_34_12_03012025032317.pdf,ordenadas,la_serena_12_ordenanza_n12_sobre_otorgamiento_renovacion_caducidad_transferencia_y_traslad__doc_34_12_03012025032317.pdf,2590496,14,0,14,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_12_ordenanza_n12_sobre_otorgamiento_renovacion_caducidad_transferencia_y_traslad__doc_34_12_03012025032317.pdf | Ordenanzas ordenadas\la_serena_12_ordenanza_n12_sobre_otorgamiento_renovacion_caducidad_transferencia_y_traslad__doc_34_12_03012025032317.pdf | descargas\la_serena\ordenanzas_vigentes\12_ordenanza_n12_sobre_otorgamiento_renovacion_caducidad_transferencia_y_traslad__doc_34_12_03012025032317.pdf
la_serena,1349_apruebese_la_siguiente_ordenanza_que_reglamenta_el_fondo_de_desarrollo_veci,Ordenanzas ordenadas\OCR ok\la_serena_1349_apruebese_la_siguiente_ordenanza_que_reglamenta_el_fondo_de_desarrollo_veci__doc_34_1349_24122024120255.pdf,ordenadas,la_serena_1349_apruebese_la_siguiente_ordenanza_que_reglamenta_el_fondo_de_desarrollo_veci__doc_34_1349_24122024120255.pdf,116835,7,7,0,0,TEXTO,3,1,Ordenanzas Descargadas\1-600\la_serena_1349_apruebese_la_siguiente_ordenanza_que_reglamenta_el_fondo_de_desarrollo_veci__doc_34_1349_24122024120255.pdf | Ordenanzas ordenadas\OCR ok\la_serena_1349_apruebese_la_siguiente_ordenanza_que_reglamenta_el_fondo_de_desarrollo_veci__doc_34_1349_24122024120255.pdf | descargas\la_serena\ordenanzas_vigentes\1349_apruebese_la_siguiente_ordenanza_que_reglamenta_el_fondo_de_desarrollo_veci__doc_34_1349_24122024120255.pdf
la_serena,1361_sustitucion_de_bolsas_plasticas_municipalidad_de_la_serena,Ordenanzas Descargadas\1-600\la_serena_1361_sustitucion_de_bolsas_plasticas_municipalidad_de_la_serena__doc_34_1361_04042016042947.pdf,descargadas,la_serena_1361_sustitucion_de_bolsas_plasticas_municipalidad_de_la_serena__doc_34_1361_04042016042947.pdf,212362,3,0,3,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1361_sustitucion_de_bolsas_plasticas_municipalidad_de_la_serena__doc_34_1361_04042016042947.pdf | descargas\la_serena\ordenanzas_vigentes\1361_sustitucion_de_bolsas_plasticas_municipalidad_de_la_serena__doc_34_1361_04042016042947.pdf
la_serena,13_ordenanza_n_13_sobre_comercio_en_la_via_publica,Ordenanzas Descargadas\1-600\la_serena_13_ordenanza_n_13_sobre_comercio_en_la_via_publica__doc_34_13_07012025010340.pdf,descargadas,la_serena_13_ordenanza_n_13_sobre_comercio_en_la_via_publica__doc_34_13_07012025010340.pdf,1520230,10,0,10,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_13_ordenanza_n_13_sobre_comercio_en_la_via_publica__doc_34_13_07012025010340.pdf | descargas\la_serena\ordenanzas_vigentes\13_ordenanza_n_13_sobre_comercio_en_la_via_publica__doc_34_13_07012025010340.pdf
la_serena,1413_agreguese_al_articulo_18_de_la_ordenanza_comunal_de_derechos_municipales_po,Ordenanzas Descargadas\1-600\la_serena_1413_agreguese_al_articulo_18_de_la_ordenanza_comunal_de_derechos_municipales_po__doc_34_1413_11_30062014105833.pdf,descargadas,la_serena_1413_agreguese_al_articulo_18_de_la_ordenanza_comunal_de_derechos_municipales_po__doc_34_1413_11_30062014105833.pdf,53282,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1413_agreguese_al_articulo_18_de_la_ordenanza_comunal_de_derechos_municipales_po__doc_34_1413_11_30062014105833.pdf | descargas\la_serena\ordenanzas_vigentes\1413_agreguese_al_articulo_18_de_la_ordenanza_comunal_de_derechos_municipales_po__doc_34_1413_11_30062014105833.pdf
la_serena,1472_participacion_ciudadana,Ordenanzas Descargadas\1-600\la_serena_1472_participacion_ciudadana__doc_34_1472_19102017015430.pdf,descargadas,la_serena_1472_participacion_ciudadana__doc_34_1472_19102017015430.pdf,118977,2,0,2,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1472_participacion_ciudadana__doc_34_1472_19102017015430.pdf | descargas\la_serena\ordenanzas_vigentes\1472_participacion_ciudadana__doc_34_1472_19102017015430.pdf
la_serena,1479_ordenanza_de_comercio_en_la_via_publica,Ordenanzas Descargadas\1-600\la_serena_1479_ordenanza_de_comercio_en_la_via_publica__doc_34_14032024035131.pdf,descargadas,la_serena_1479_ordenanza_de_comercio_en_la_via_publica__doc_34_14032024035131.pdf,90805,2,0,2,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1479_ordenanza_de_comercio_en_la_via_publica__doc_34_14032024035131.pdf | descargas\la_serena\ordenanzas_vigentes\1479_ordenanza_de_comercio_en_la_via_publica__doc_34_14032024035131.pdf
la_serena,14_ordenanza_sobre_instalacion_y_tendido_de_lineas_de_distribucion_de_energia_el,Ordenanzas ordenadas\la_serena_14_ordenanza_sobre_instalacion_y_tendido_de_lineas_de_distribucion_de_energia_el__doc_34_14_16052025083355.pdf,ordenadas,la_serena_14_ordenanza_sobre_instalacion_y_tendido_de_lineas_de_distribucion_de_energia_el__doc_34_14_16052025083355.pdf,400436,11,0,11,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_14_ordenanza_sobre_instalacion_y_tendido_de_lineas_de_distribucion_de_energia_el__doc_34_14_16052025083355.pdf | Ordenanzas ordenadas\la_serena_14_ordenanza_sobre_instalacion_y_tendido_de_lineas_de_distribucion_de_energia_el__doc_34_14_16052025083355.pdf | descargas\la_serena\ordenanzas_vigentes\14_ordenanza_sobre_instalacion_y_tendido_de_lineas_de_distribucion_de_energia_el__doc_34_14_16052025083355.pdf
la_serena,1577_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios,Ordenanzas Descargadas\1-600\la_serena_1577_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1577_31102017040954.pdf,descargadas,la_serena_1577_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1577_31102017040954.pdf,1485856,27,0,27,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1577_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1577_31102017040954.pdf | descargas\la_serena\ordenanzas_vigentes\1577_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1577_31102017040954.pdf
la_serena,15_ordenanza_sobre_subvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_sere,Ordenanzas Descargadas\1-600\la_serena_15_ordenanza_sobre_subvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_sere__doc_34_15_16052025083024.pdf,descargadas,la_serena_15_ordenanza_sobre_subvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_sere__doc_34_15_16052025083024.pdf,461465,11,0,11,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_15_ordenanza_sobre_subvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_sere__doc_34_15_16052025083024.pdf | descargas\la_serena\ordenanzas_vigentes\15_ordenanza_sobre_subvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_sere__doc_34_15_16052025083024.pdf
la_serena,1639_ordenanza_sobre_suvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_ser,Ordenanzas Descargadas\1-600\la_serena_1639_ordenanza_sobre_suvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_ser__doc_34_1639_26022015013941.pdf,descargadas,la_serena_1639_ordenanza_sobre_suvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_ser__doc_34_1639_26022015013941.pdf,273135,3,0,3,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1639_ordenanza_sobre_suvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_ser__doc_34_1639_26022015013941.pdf | descargas\la_serena\ordenanzas_vigentes\1639_ordenanza_sobre_suvenciones_y_aportes_de_la_ilustre_municipalidad_de_la_ser__doc_34_1639_26022015013941.pdf
la_serena,16_ordenanza_sobre_derechos_municipales_por_permisos_y_servicios_ano_2026,Ordenanzas Descargadas\1-600\la_serena_16_ordenanza_sobre_derechos_municipales_por_permisos_y_servicios_ano_2026__doc_34_16_12112025071525.pdf,descargadas,la_serena_16_ordenanza_sobre_derechos_municipales_por_permisos_y_servicios_ano_2026__doc_34_16_12112025071525.pdf,6990111,35,0,35,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_16_ordenanza_sobre_derechos_municipales_por_permisos_y_servicios_ano_2026__doc_34_16_12112025071525.pdf | descargas\la_serena\ordenanzas_vigentes\16_ordenanza_sobre_derechos_municipales_por_permisos_y_servicios_ano_2026__doc_34_16_12112025071525.pdf
la_serena,1704_modifica_ordenanza_n_16_de_fecha_30_de_octubre_de_2025_sobre_derechos_munic,Ordenanzas ordenadas\la_serena_1704_modifica_ordenanza_n_16_de_fecha_30_de_octubre_de_2025_sobre_derechos_munic__doc_34_1704_03062026053657.pdf,ordenadas,la_serena_1704_modifica_ordenanza_n_16_de_fecha_30_de_octubre_de_2025_sobre_derechos_munic__doc_34_1704_03062026053657.pdf,109273,3,0,3,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_1704_modifica_ordenanza_n_16_de_fecha_30_de_octubre_de_2025_sobre_derechos_munic__doc_34_1704_03062026053657.pdf | Ordenanzas ordenadas\la_serena_1704_modifica_ordenanza_n_16_de_fecha_30_de_octubre_de_2025_sobre_derechos_munic__doc_34_1704_03062026053657.pdf | descargas\la_serena\ordenanzas_vigentes\1704_modifica_ordenanza_n_16_de_fecha_30_de_octubre_de_2025_sobre_derechos_munic__doc_34_1704_03062026053657.pdf
la_serena,1859_derechos_municipales_por_permisos_concesiones_y_servicios,Ordenanzas Descargadas\1-600\la_serena_1859_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1859_25102019090113.pdf,descargadas,la_serena_1859_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1859_25102019090113.pdf,1619265,30,0,30,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1859_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1859_25102019090113.pdf | descargas\la_serena\ordenanzas_vigentes\1859_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1859_25102019090113.pdf
la_serena,1879_modifica_ordenanza_de_comercio_en_la_via_publica,Ordenanzas Descargadas\1-600\la_serena_1879_modifica_ordenanza_de_comercio_en_la_via_publica__doc_34_1879_18122017045033.pdf,descargadas,la_serena_1879_modifica_ordenanza_de_comercio_en_la_via_publica__doc_34_1879_18122017045033.pdf,75648,2,0,2,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1879_modifica_ordenanza_de_comercio_en_la_via_publica__doc_34_1879_18122017045033.pdf | descargas\la_serena\ordenanzas_vigentes\1879_modifica_ordenanza_de_comercio_en_la_via_publica__doc_34_1879_18122017045033.pdf
la_serena,1904_modificacion_de_ordenanza_sobre_subvenciones_y_aportes,Ordenanzas Descargadas\1-600\la_serena_1904_modificacion_de_ordenanza_sobre_subvenciones_y_aportes__doc_34_1904_15122017063631.pdf,descargadas,la_serena_1904_modificacion_de_ordenanza_sobre_subvenciones_y_aportes__doc_34_1904_15122017063631.pdf,85637,2,0,2,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1904_modificacion_de_ordenanza_sobre_subvenciones_y_aportes__doc_34_1904_15122017063631.pdf | descargas\la_serena\ordenanzas_vigentes\1904_modificacion_de_ordenanza_sobre_subvenciones_y_aportes__doc_34_1904_15122017063631.pdf
la_serena,193_modificacion_ordenanza_n_1,Ordenanzas ordenadas\la_serena_193_modificacion_ordenanza_n_1__doc_34_193_25022021123553.pdf,ordenadas,la_serena_193_modificacion_ordenanza_n_1__doc_34_193_25022021123553.pdf,913897,1,0,1,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_193_modificacion_ordenanza_n_1__doc_34_193_25022021123553.pdf | Ordenanzas ordenadas\la_serena_193_modificacion_ordenanza_n_1__doc_34_193_25022021123553.pdf | descargas\la_serena\ordenanzas_vigentes\193_modificacion_ordenanza_n_1__doc_34_193_25022021123553.pdf
la_serena,1_derechos_municipales_por_permisos_concesiones_y_servicios,Ordenanzas Descargadas\1-600\la_serena_1_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1_28102020011550.pdf,descargadas,la_serena_1_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1_28102020011550.pdf,2158867,31,0,31,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1_28102020011550.pdf | descargas\la_serena\ordenanzas_vigentes\1_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_1_28102020011550.pdf
la_serena,1_gestion_hidrica,Ordenanzas ordenadas\la_serena_1_gestion_hidrica__doc_34_01_22052023044828.pdf,ordenadas,la_serena_1_gestion_hidrica__doc_34_01_22052023044828.pdf,147332,4,0,4,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_1_gestion_hidrica__doc_34_01_22052023044828.pdf | Ordenanzas ordenadas\la_serena_1_gestion_hidrica__doc_34_01_22052023044828.pdf | descargas\la_serena\ordenanzas_vigentes\1_gestion_hidrica__doc_34_01_22052023044828.pdf
la_serena,1_sobre_derechos_municipales_ano_2022,Ordenanzas Descargadas\1-600\la_serena_1_sobre_derechos_municipales_ano_2022__doc_34_1_02112021120754.pdf,descargadas,la_serena_1_sobre_derechos_municipales_ano_2022__doc_34_1_02112021120754.pdf,3891440,32,0,32,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_1_sobre_derechos_municipales_ano_2022__doc_34_1_02112021120754.pdf | descargas\la_serena\ordenanzas_vigentes\1_sobre_derechos_municipales_ano_2022__doc_34_1_02112021120754.pdf
la_serena,2026_modificase_la_ordenanza_municipal_de_participacion_ciudadana_aprobada_por_d,Ordenanzas Descargadas\1-600\la_serena_2026_modificase_la_ordenanza_municipal_de_participacion_ciudadana_aprobada_por_d__doc_34_2026_14082023015136.pdf,descargadas,la_serena_2026_modificase_la_ordenanza_municipal_de_participacion_ciudadana_aprobada_por_d__doc_34_2026_14082023015136.pdf,458409,3,0,3,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_2026_modificase_la_ordenanza_municipal_de_participacion_ciudadana_aprobada_por_d__doc_34_2026_14082023015136.pdf | descargas\la_serena\ordenanzas_vigentes\2026_modificase_la_ordenanza_municipal_de_participacion_ciudadana_aprobada_por_d__doc_34_2026_14082023015136.pdf
la_serena,2029_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios,Ordenanzas Descargadas\1-600\la_serena_2029_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2029_05112018014716.pdf,descargadas,la_serena_2029_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2029_05112018014716.pdf,1514355,28,0,28,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_2029_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2029_05112018014716.pdf | descargas\la_serena\ordenanzas_vigentes\2029_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2029_05112018014716.pdf
la_serena,2067_modifica_ordenanza_participacion_ciudadana,Ordenanzas Descargadas\1-600\la_serena_2067_modifica_ordenanza_participacion_ciudadana__doc_34_2067_12122019103343.pdf,descargadas,la_serena_2067_modifica_ordenanza_participacion_ciudadana__doc_34_2067_12122019103343.pdf,118737,2,0,2,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_2067_modifica_ordenanza_participacion_ciudadana__doc_34_2067_12122019103343.pdf | descargas\la_serena\ordenanzas_vigentes\2067_modifica_ordenanza_participacion_ciudadana__doc_34_2067_12122019103343.pdf
la_serena,2101_animales_sueltos_en_la_via_publica,Ordenanzas Descargadas\1-600\la_serena_2101_animales_sueltos_en_la_via_publica__doc_34_2101_06062016081519.pdf,descargadas,la_serena_2101_animales_sueltos_en_la_via_publica__doc_34_2101_06062016081519.pdf,230655,3,0,3,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_2101_animales_sueltos_en_la_via_publica__doc_34_2101_06062016081519.pdf | descargas\la_serena\ordenanzas_vigentes\2101_animales_sueltos_en_la_via_publica__doc_34_2101_06062016081519.pdf
la_serena,2205_sobre_derechos_municipales_por_permisos_concesiones_y_servicios,Ordenanzas Descargadas\1-600\la_serena_2205_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2205_03122018042132.pdf,descargadas,la_serena_2205_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2205_03122018042132.pdf,85848,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_2205_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2205_03122018042132.pdf | descargas\la_serena\ordenanzas_vigentes\2205_sobre_derechos_municipales_por_permisos_concesiones_y_servicios__doc_34_2205_03122018042132.pdf
la_serena,2236_aprueba_enmienda_no_2_al_plan_regulador_comunal,Ordenanzas ordenadas\OCR ok\la_serena_2236_aprueba_enmienda_no_2_al_plan_regulador_comunal__Exportar.pdf,ordenadas,la_serena_2236_aprueba_enmienda_no_2_al_plan_regulador_comunal__Exportar.pdf,51373,6,6,0,0,TEXTO,3,1,Ordenanzas Descargadas\1-600\la_serena_2236_aprueba_enmienda_no_2_al_plan_regulador_comunal__Exportar.pdf | Ordenanzas ordenadas\OCR ok\la_serena_2236_aprueba_enmienda_no_2_al_plan_regulador_comunal__Exportar.pdf | descargas\la_serena\diario_oficial\2236_aprueba_enmienda_no_2_al_plan_regulador_comunal__Exportar.pdf
la_serena,2428_otorgamiento_patentes_alcoholes_modificacion,Ordenanzas Descargadas\1-600\la_serena_2428_otorgamiento_patentes_alcoholes_modificacion__doc_34_2428_21092015073359.pdf,descargadas,la_serena_2428_otorgamiento_patentes_alcoholes_modificacion__doc_34_2428_21092015073359.pdf,84938,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_2428_otorgamiento_patentes_alcoholes_modificacion__doc_34_2428_21092015073359.pdf | descargas\la_serena\ordenanzas_vigentes\2428_otorgamiento_patentes_alcoholes_modificacion__doc_34_2428_21092015073359.pdf
la_serena,2457_aprueba_ordenanza_de_administracion_territorial_del_sector_avda_del_mar_de,Ordenanzas ordenadas\la_serena_2457_aprueba_ordenanza_de_administracion_territorial_del_sector_avda_del_mar_de___1374677103-1886150347.pdf,ordenadas,la_serena_2457_aprueba_ordenanza_de_administracion_territorial_del_sector_avda_del_mar_de___1374677103-1886150347.pdf,319380,5,0,5,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_2457_aprueba_ordenanza_de_administracion_territorial_del_sector_avda_del_mar_de___1374677103-1886150347.pdf | Ordenanzas ordenadas\la_serena_2457_aprueba_ordenanza_de_administracion_territorial_del_sector_avda_del_mar_de___1374677103-1886150347.pdf | descargas\la_serena\ordenanzas_vigentes\2457_aprueba_ordenanza_de_administracion_territorial_del_sector_avda_del_mar_de___1374677103-1886150347.pdf
la_serena,2469_aprueba_ordenanza_sobre_utilizacion_de_playas_en_la_comuna_de_la_serena_y_d,Ordenanzas ordenadas\la_serena_2469_aprueba_ordenanza_sobre_utilizacion_de_playas_en_la_comuna_de_la_serena_y_d__1375189661-1671063476.pdf,ordenadas,la_serena_2469_aprueba_ordenanza_sobre_utilizacion_de_playas_en_la_comuna_de_la_serena_y_d__1375189661-1671063476.pdf,84132,2,0,2,0,ESCANEADO,3,1,Ordenanzas Descargadas\1-600\la_serena_2469_aprueba_ordenanza_sobre_utilizacion_de_playas_en_la_comuna_de_la_serena_y_d__1375189661-1671063476.pdf | Ordenanzas ordenadas\la_serena_2469_aprueba_ordenanza_sobre_utilizacion_de_playas_en_la_comuna_de_la_serena_y_d__1375189661-1671063476.pdf | descargas\la_serena\ordenanzas_vigentes\2469_aprueba_ordenanza_sobre_utilizacion_de_playas_en_la_comuna_de_la_serena_y_d__1375189661-1671063476.pdf
la_serena,2714_aprueba_plano_seccional_vial_no_2_de_varias_calles_del_plan_regulador_comun,Ordenanzas Descargadas\1-600\la_serena_2714_aprueba_plano_seccional_vial_no_2_de_varias_calles_del_plan_regulador_comun__Exportar.pdf,descargadas,la_serena_2714_aprueba_plano_seccional_vial_no_2_de_varias_calles_del_plan_regulador_comun__Exportar.pdf,46035,4,4,0,0,TEXTO,2,1,Ordenanzas Descargadas\1-600\la_serena_2714_aprueba_plano_seccional_vial_no_2_de_varias_calles_del_plan_regulador_comun__Exportar.pdf | descargas\la_serena\diario_oficial\2714_aprueba_plano_seccional_vial_no_2_de_varias_calles_del_plan_regulador_comun__Exportar.pdf
la_serena,2769_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_a,Ordenanzas Descargadas\1-600\la_serena_2769_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_a__doc_34_2769_27102015074358.pdf,descargadas,la_serena_2769_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_a__doc_34_2769_27102015074358.pdf,1189144,23,0,23,0,ESCANEADO,2,1,Ordenanzas Descargadas\1-600\la_serena_2769_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_a__doc_34_2769_27102015074358.pdf | descargas\la_serena\ordenanzas_vigentes\2769_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_a__doc_34_2769_27102015074358.pdf
